Text1,latitude,longitude,all_links,Multiple_Images_URL,Page_URL1,Single_Image_URL,Text,Image_URL1,Image_URL2,Page_URL
"Den Bommel, Netherlands",51.715276999999986,4.292032999999993,http://architectureofdoom.tumblr.com/post/49866432649,,,https://64.media.tumblr.com/2900f272a43a5d4c8a40b4f419b16a22/tumblr_mmdvtnaN0D1qit8emo1_500.jpg,"
2013/05/07

    49 notes


        komalantz:Den Bommel by Bart van Damme on Flickr.Den Bommel, Goeree Overflakkee, Zuid-Holland, The Netherlands.View this on the map 

          
            Tags:
              
                 lonely structures
              
                 netherlands
              
          

",https://64.media.tumblr.com/2900f272a43a5d4c8a40b4f419b16a22/tumblr_mmdvtnaN0D1qit8emo1_500.jpg,,https://architectureofdoom.tumblr.com/post/49866432649/komalantz-den-bommel-by-bart-van-damme-on
"Silo City, Buffalo, NY, USA",42.860292000000044,-78.864402,http://architectureofdoom.tumblr.com/post/49867490917,,,https://64.media.tumblr.com/13111faca90e0df6fff89623b7690604/tumblr_mmex1bxFmT1qb3jnco1_500.jpg,"
2013/05/07

    172 notes


        cabbagerose:skyscraper for bees/university at buffalo studentsvia: dezeenView this on the map 

          
            Tags:
              
                 silo
              
                 reuse
              
                 usa
              
          

",,,https://architectureofdoom.tumblr.com/post/49867490917/cabbagerose-skyscraper-for-beesuniversity-at
"Former Schwabylon, Munich, Germany",48.17507900000001,11.587701000000017,http://architectureofdoom.tumblr.com/post/49836839185,,,https://64.media.tumblr.com/tumblr_m2xrdq5dc71rn8p4do1_500.jpg,"
2013/05/07

    148 notes


        infiniteinterior:Justus Dahinden - SchwabylonMünchen, 1973-74 (now demolished)View this on the map(via tomtaylor91) 

          
            Tags:
              
                 germany
              
                 1970's
              
                 Justus Dahinden
              
                 munich
              
          

",https://64.media.tumblr.com/tumblr_m2xrdq5dc71rn8p4do1_500.jpg,,https://architectureofdoom.tumblr.com/post/49836839185/infiniteinterior-justus-dahinden-schwabylon
"Mindenszentek Plébániatemplom, Budapest, Hungary",47.484084000000045,19.006293999999997,http://architectureofdoom.tumblr.com/post/110971111863,,,https://64.media.tumblr.com/0ab1b4d3f4e4cacdc426914774d8e6a1/tumblr_njgmq1PjQH1r7z4u8o1_500.jpg,"
2015/02/14

    174 notes


        casipicles:Our Lady of CementView this on the map 

          
            Tags:
              
                 hungary
              
                 church
              
                 1970's
              
          

",https://64.media.tumblr.com/0ab1b4d3f4e4cacdc426914774d8e6a1/tumblr_njgmq1PjQH1r7z4u8o1_500.jpg,,https://architectureofdoom.tumblr.com/post/110971111863/casipicles-our-lady-of-cement-view-this-on-the
"Hawthorne Plaza Shopping Center, CA, USA",33.921336999999994,-118.35170000000001,http://architectureofdoom.tumblr.com/post/49878649065,,,https://64.media.tumblr.com/78954f4c30576e5e864b978f6e09cd17/tumblr_mmezocMfBV1s05vdno1_500.jpg,"
2013/05/07

    462 notes


        phdonohue:the broadway, hawthorne, californiaView this on the map(via ) 

          
            Tags:
              
                 mall
              
                 LA
              
                 california
              
                 concrete
              
                 abandoned
              
          

",https://64.media.tumblr.com/78954f4c30576e5e864b978f6e09cd17/tumblr_mmezocMfBV1s05vdno1_500.jpg,,https://architectureofdoom.tumblr.com/post/49878649065/phdonohue-the-broadway-hawthorne-california
"University Hospital Aachen, Germany",50.775784000000016,6.043815999999991,http://architectureofdoom.tumblr.com/post/49945038283http://architectureofdoom.tumblr.com/post/49945911158,,,https://64.media.tumblr.com/beb80300a4135ad4b80adc41c14a117c/tumblr_mmgcnlMpAP1snssu6o1_500.jpg,"
2013/05/08

    147 notes


        furtherdetail:image from inside a Global Architecture issueUniversity Hospital Aachen, Weber & Brand, 1971-84View this on the map 

          
            Tags:
              
                 Hospital
              
                 germany
              
                 1970's
              
          

",https://64.media.tumblr.com/beb80300a4135ad4b80adc41c14a117c/tumblr_mmgcnlMpAP1snssu6o1_500.jpg,,https://architectureofdoom.tumblr.com/post/49945038283/furtherdetail-image-from-inside-a-global
"University Hospital Aachen, Germany",50.775784000000016,6.043815999999991,http://architectureofdoom.tumblr.com/post/49945038283http://architectureofdoom.tumblr.com/post/49945911158,,,https://64.media.tumblr.com/4121f687e6b7cb0f80a54b9fced82f8b/tumblr_mmhs0pDyJG1r4vadxo1_500.jpg,"
2013/05/08

    344 notes


        University Hospital Aachen, Weber & Brand, 1971-84View this on the map(Source: oak.in.th) 

          
            Tags:
              
                 Architecture
              
                 Hospital
              
                 germany
              
                 1970's
              
          

",https://64.media.tumblr.com/4121f687e6b7cb0f80a54b9fced82f8b/tumblr_mmhs0pDyJG1r4vadxo1_500.jpg,,https://architectureofdoom.tumblr.com/post/49945911158/university-hospital-aachen-weber-brand
"Water tower, Byfang, Germany",51.39546399999998,7.109333999999987,http://architectureofdoom.tumblr.com/post/49955532476,,,https://64.media.tumblr.com/e62dfec448611f9d8f6c2955914c53be/tumblr_mmfab92mAp1qfwozno1_500.jpg,"
2013/05/08

    359 notes


        huiswerk:Bernd and Hilla Becher “industrial archeology”View this on the map 

          
            Tags:
              
                 water tower
              
                 germany
              
          

",https://64.media.tumblr.com/e62dfec448611f9d8f6c2955914c53be/tumblr_mmfab92mAp1qfwozno1_500.jpg,,https://architectureofdoom.tumblr.com/post/49955532476/huiswerk-bernd-and-hilla-becher-industrial
"Pragati Maidan exhibition centre, New Delhi",28.614015000000002,77.244723,"http://architectureofdoom.tumblr.com/post/49957082805
http://architectureofdoom.tumblr.com/post/37976108477
",,,https://64.media.tumblr.com/6dbf8f715cd8c7e23ab9e6aa1fa15859/tumblr_mmdq9vfcXQ1rv8zajo1_500.jpg,"
2013/05/08

    269 notes


        n-architektur:Permanent Exhibition Complex, New Delhi, IndiaRaj Rewal, 1972Photo via Shruti GaonkarView this on the map 

          
            Tags:
              
                 Raj Rewal
              
                 India
              
          

",https://64.media.tumblr.com/6dbf8f715cd8c7e23ab9e6aa1fa15859/tumblr_mmdq9vfcXQ1rv8zajo1_500.jpg,,https://architectureofdoom.tumblr.com/post/49957082805/n-architektur-permanent-exhibition-complex-new
"Pragati Maidan exhibition centre, New Delhi",28.614015000000002,77.244723,"http://architectureofdoom.tumblr.com/post/49957082805
http://architectureofdoom.tumblr.com/post/37976108477
",https://64.media.tumblr.com/tumblr_mecqv6yYFC1r7mwuvo1_500.jpg,https://architectureofdoom.tumblr.com/post/37976108477/archilista-raj-rewal-permanent-exhibition,,,,,
"Pragati Maidan exhibition centre, New Delhi",28.614015000000002,77.244723,"http://architectureofdoom.tumblr.com/post/49957082805
http://architectureofdoom.tumblr.com/post/37976108477
",https://64.media.tumblr.com/tumblr_mecqv6yYFC1r7mwuvo2_250.jpg,https://architectureofdoom.tumblr.com/post/37976108477/archilista-raj-rewal-permanent-exhibition,,,,,
"Pragati Maidan exhibition centre, New Delhi",28.614015000000002,77.244723,"http://architectureofdoom.tumblr.com/post/49957082805
http://architectureofdoom.tumblr.com/post/37976108477
",https://64.media.tumblr.com/tumblr_mecqv6yYFC1r7mwuvo4_250.jpg,https://architectureofdoom.tumblr.com/post/37976108477/archilista-raj-rewal-permanent-exhibition,https://assets.tumblr.com/images/default_avatar/cone_open_16.png,"
2012/12/15

    104 notes


        archilista:Raj Rewal // Permanent Exhibition Complex (Hall of Nations and Hall of Industries), New Delhi, India, 1970-1974 View this on the map(via archilista) 

          
            Tags:
              
                 Architecture
              
                 Raj Rewal
              
                 india
              
                 1970's
              
                 complex
              
          

",,https://64.media.tumblr.com/tumblr_mecqv6yYFC1r7mwuvo1_500.jpg,https://architectureofdoom.tumblr.com/post/37976108477/archilista-raj-rewal-permanent-exhibition
"Pragati Maidan exhibition centre, New Delhi",28.614015000000002,77.244723,http://architectureofdoom.tumblr.com/post/49957082805http://architectureofdoom.tumblr.com/post/37976108477,,,https://64.media.tumblr.com/6dbf8f715cd8c7e23ab9e6aa1fa15859/tumblr_mmdq9vfcXQ1rv8zajo1_500.jpg,"
2013/05/08

    269 notes


        n-architektur:Permanent Exhibition Complex, New Delhi, IndiaRaj Rewal, 1972Photo via Shruti GaonkarView this on the map 

          
            Tags:
              
                 Raj Rewal
              
                 India
              
          

",https://64.media.tumblr.com/6dbf8f715cd8c7e23ab9e6aa1fa15859/tumblr_mmdq9vfcXQ1rv8zajo1_500.jpg,,https://architectureofdoom.tumblr.com/post/49957082805/n-architektur-permanent-exhibition-complex-new
"Pragati Maidan exhibition centre, New Delhi",28.614015000000002,77.244723,http://architectureofdoom.tumblr.com/post/49957082805http://architectureofdoom.tumblr.com/post/37976108477,https://64.media.tumblr.com/tumblr_mecqv6yYFC1r7mwuvo1_500.jpg,https://architectureofdoom.tumblr.com/post/37976108477/archilista-raj-rewal-permanent-exhibition,,,,,
"Pragati Maidan exhibition centre, New Delhi",28.614015000000002,77.244723,http://architectureofdoom.tumblr.com/post/49957082805http://architectureofdoom.tumblr.com/post/37976108477,https://64.media.tumblr.com/tumblr_mecqv6yYFC1r7mwuvo2_250.jpg,https://architectureofdoom.tumblr.com/post/37976108477/archilista-raj-rewal-permanent-exhibition,,,,,
"Pragati Maidan exhibition centre, New Delhi",28.614015000000002,77.244723,http://architectureofdoom.tumblr.com/post/49957082805http://architectureofdoom.tumblr.com/post/37976108477,https://64.media.tumblr.com/tumblr_mecqv6yYFC1r7mwuvo4_250.jpg,https://architectureofdoom.tumblr.com/post/37976108477/archilista-raj-rewal-permanent-exhibition,https://assets.tumblr.com/images/default_avatar/cone_open_16.png,"
2012/12/15

    104 notes


        archilista:Raj Rewal // Permanent Exhibition Complex (Hall of Nations and Hall of Industries), New Delhi, India, 1970-1974 View this on the map(via archilista) 

          
            Tags:
              
                 Architecture
              
                 Raj Rewal
              
                 india
              
                 1970's
              
                 complex
              
          

",,https://64.media.tumblr.com/tumblr_mecqv6yYFC1r7mwuvo1_500.jpg,https://architectureofdoom.tumblr.com/post/37976108477/archilista-raj-rewal-permanent-exhibition
"Bazar, Arak, Iran",34.091087000000016,49.692214,http://architectureofdoom.tumblr.com/post/49957639820,,,https://64.media.tumblr.com/e156dd7a8d0701e42f648459386735b5/tumblr_mmhl943LQg1r84v2no1_500.jpg,"
2013/05/08

    236 notes


        whoweretheqajars:Historical Bazaar in Arak City, Iran. Modern Arak is built around the same location of a village called Daskerah, which was destroyed during the Mongol Invasion in the 13th century. The city was reestablished ten years after the rise of the Qajars in 1795. Most of the foundational construction work was completed by 1852. Photographer: Sohrab NiaziThanks to Farrah joon for this great find!!  View this on the map(via whoweretheqajars-deactivated202) 

          
            Tags:
              
                 Iran
              
                 19th Century
              
          

",https://64.media.tumblr.com/e156dd7a8d0701e42f648459386735b5/tumblr_mmhl943LQg1r84v2no1_500.jpg,,https://architectureofdoom.tumblr.com/post/49957639820/whoweretheqajars-historical-bazaar-in-arak
"Ghardaïa, Algeria",32.487542999999995,3.6729900000000137,http://architectureofdoom.tumblr.com/post/49958834320,https://64.media.tumblr.com/e62032a580db5181f52ec732a594b5d6/tumblr_mltp7waJqZ1s1ey34o1_500.jpg,https://architectureofdoom.tumblr.com/post/49958834320/ytellioglu-gharda%C3%AFa-arabic-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%BA%D8%B1%D8%AF%D8%A7%D9%8A%D8%A9,,,,,
"Ghardaïa, Algeria",32.487542999999995,3.6729900000000137,http://architectureofdoom.tumblr.com/post/49958834320,https://64.media.tumblr.com/546f75bc990a258907037488c805aaf3/tumblr_mltp7waJqZ1s1ey34o2_500.jpg,https://architectureofdoom.tumblr.com/post/49958834320/ytellioglu-gharda%C3%AFa-arabic-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%BA%D8%B1%D8%AF%D8%A7%D9%8A%D8%A9,,,,,
"Ghardaïa, Algeria",32.487542999999995,3.6729900000000137,http://architectureofdoom.tumblr.com/post/49958834320,https://64.media.tumblr.com/5812e2892969728caabd574dc73ec05e/tumblr_mltp7waJqZ1s1ey34o3_500.jpg,https://architectureofdoom.tumblr.com/post/49958834320/ytellioglu-gharda%C3%AFa-arabic-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%BA%D8%B1%D8%AF%D8%A7%D9%8A%D8%A9,,,,,
"Ghardaïa, Algeria",32.487542999999995,3.6729900000000137,http://architectureofdoom.tumblr.com/post/49958834320,https://64.media.tumblr.com/edae6f26f15f47c62594e09bf1e45ced/tumblr_mltp7waJqZ1s1ey34o4_500.jpg,https://architectureofdoom.tumblr.com/post/49958834320/ytellioglu-gharda%C3%AFa-arabic-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%BA%D8%B1%D8%AF%D8%A7%D9%8A%D8%A9,https://64.media.tumblr.com/avatar_d0a9b22bbc09_16.pnj,"
2013/05/08

    880 notes


        ytellioglu:Ghardaïa (Arabic: ولاية غرداية , Mozabite:Ghardaïa is a wilaya in eastern Algeria, named after its capital Ghardaïa. The M’Zab Valley, located there, is a UNESCO World Heritage Site.View this on the map(via onsomething) 

          
            Tags:
              
                 algeria
              
          

",,https://64.media.tumblr.com/e62032a580db5181f52ec732a594b5d6/tumblr_mltp7waJqZ1s1ey34o1_500.jpg,https://architectureofdoom.tumblr.com/post/49958834320/ytellioglu-gharda%C3%AFa-arabic-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%BA%D8%B1%D8%AF%D8%A7%D9%8A%D8%A9
"Farwell Chapel, Krasnja, Slovenia",46.16588500000002,14.747793999999995,http://architectureofdoom.tumblr.com/post/49998673446,,,https://64.media.tumblr.com/231339f69d6d03390bb8cbac1fa05521/tumblr_mme1744vvI1r56udmo1_500.jpg,"
2013/05/09

    50 notes


        onsomethingOFIS Arhitekti | Farewell Chapel, 2009 KrasnjaPhoto by Tomaz Gregoric View this on the map 

          
            Tags:
              
                 Slovenia
              
                 church
              
                 Cemetery
              
                 2000's
              
                 landscape design
              
          

",https://64.media.tumblr.com/231339f69d6d03390bb8cbac1fa05521/tumblr_mme1744vvI1r56udmo1_500.jpg,,https://architectureofdoom.tumblr.com/post/49998673446/onsomething-ofis-arhitekti-farewell-chapel
"Consonno ghost town, Italy",45.78365599999998,9.392012000000012,http://architectureofdoom.tumblr.com/post/50000497124http://architectureofdoom.tumblr.com/post/68669884699,,,https://64.media.tumblr.com/e5af920abdc65df137bb3675b11cf897/tumblr_mm4giwQr3i1qd8br9o1_500.jpg,"
2013/05/09

    182 notes


        letsbuildahome-fr:From ‘Consonno’ Series By Giovanni HänninenView this on the mapAt the foot of the Swiss Alps, in Northern Italy once rested the ancient village of Consonno. There were around 300 people living here at the beginning of the 20th century. There was one small catch for those that lived and worked at Consonno, however. The land and surrounding forests were wholly owed by the Real Estate Consonno Brianza company, operated by the Verga and Anghileri families. Once the population declined to about 60 in the 1960s, this ownership would change the fates of Consonno’s residents, as well as the entire town. Count Mario Bagno, a wealthy and eccentric entrepreneur, set his sights on the small town as an opportunity to capitalize on the nearby city of Milan. His idea was to completely demolish the village, and create a huge entertainment complex akin to Las Vegas.Bagano purchased the village in 1962 - a time of Italy’s economic boom, and when historical importance often fell behind the drive for future commerce. He envisioned a large shopping mall disguised as a Moorish palace, actors playing medieval warriors to “guard” castle-like gates, game rooms, ballrooms, and a wild mix of Greek columns, Chinese pagodas, and Egyptian sphinxes at his Grand Plaza Hotel. His vision also included a football field, basketball court, tennis courts, bowling alley, mini-golf, amusement park, a vast zoo and gardens, and a large restaurant featuring live orchestras. This new Consonno fantasy-park was popularly known as la Città dei Balocchi (The City of Toys). Count Bagno’s intentions to keep the agricultural characteristics of the village seemed to disappear once the new road was built into town and construction began. In 1962, bulldozers quickly demolished every home, even surprising some residents who were still living inside. A nearby hill was leveled with explosives to provide a better view of the Alps. Only the town’s cemetery, the church of San Maurizio and an attached house were saved from destruction. All the clearing of the land created massive landslides in 1966 and 1967, which only slowed progress instead of stopping it. The City of Toys enjoyed a brief time of being in business after 1967; people visited the paradise of pleasure to get married, watch famous entertainers on stage, and enjoy the restaurants and nightlife offered - even though construction was still ongoing. Former residents who did not want to leave the old town of Consonno were put in cheap housing behind the complex and offered jobs to work at the new resort. However these residents soon left in the 1970s, along with the influx of paying customers. Every day Consonno was becoming more of a ghost town; construction was eventually halted due to the lack of visitors. Another landslide in 1976 was the death knell for the City of Toys, as it completely wiped out the main access road. Count Bagno tried to revive Consonno once again in the 1980s by planning a nursing home, but it never fully materialized. The resort has sat abandoned since 1976, and suffered heavy vandalism from massive illegal rave parties in recent years. Source(Source: hanninen.it, via burning-stmandard-deactivated20) 

          
            Tags:
              
                 abandoned
              
                 decay
              
                 Italy
              
          

",https://64.media.tumblr.com/e5af920abdc65df137bb3675b11cf897/tumblr_mm4giwQr3i1qd8br9o1_500.jpg,,https://architectureofdoom.tumblr.com/post/50000497124/letsbuildahome-fr-from-consonno-series
"Consonno ghost town, Italy",45.78365599999998,9.392012000000012,http://architectureofdoom.tumblr.com/post/50000497124http://architectureofdoom.tumblr.com/post/68669884699,,,https://64.media.tumblr.com/60192a41f5a9d67ebd580ecfe5ee3a04/tumblr_mwxam0Zl8N1qjhksvo1_500.jpg,"
2013/12/01

    403 notes


        fuckyeahabandonedplaces:Consonno by ildario77 on Flickr.Via Flickr: Winter is coming…Consonno, Italy, the ambitious (and failed) attempt to build a Las Vegas-like town. View this on the map 

          
            Tags:
              
                 abandoned
              
                 Italy
              
                 decay
              
          

",https://64.media.tumblr.com/60192a41f5a9d67ebd580ecfe5ee3a04/tumblr_mwxam0Zl8N1qjhksvo1_500.jpg,,https://architectureofdoom.tumblr.com/post/68669884699/fuckyeahabandonedplaces-consonno-by-ildario77
"Ulitsa Bol'shiye Kamenshchiki, Moscow",55.73991700000002,37.65299999999999,http://architectureofdoom.tumblr.com/post/50007783148,,,https://64.media.tumblr.com/b699e6d713c0591a9c45780c5d3e2162/tumblr_mgy8yx9tdJ1qfkdz7o1_500.jpg,"
2013/05/09

    152 notes


        circulare:Lise Sarfati IIIUnderground, Ulitsa Bol'shiye Kamenshchiki, Moscow, 2002. From Rough, Cold & Close.View this on the map(via olgamalyshenko-deactivated20140) 

          
            Tags:
              
                 metro
              
                 tunnel
              
                 Russia
              
                 Moscow
              
          

",https://64.media.tumblr.com/b699e6d713c0591a9c45780c5d3e2162/tumblr_mgy8yx9tdJ1qfkdz7o1_500.jpg,,https://architectureofdoom.tumblr.com/post/50007783148/circulare-lise-sarfati-iii-underground
"Norilsk, Russia",69.34379900000002,88.20965800000002,"http://architectureofdoom.tumblr.com/post/50015719810
http://architectureofdoom.tumblr.com/post/48676524326
http://architectureofdoom.tumblr.com/post/42091559531/
http://architectureofdoom.tumblr.com/post/54776326578
http://architectureofdoom.tumblr.com/post/55885491085
http://architectureofdoom.tumblr.com/post/20358894709 (http://architectureofdoom.tumblr.com/post/55889214438)
http://architectureofdoom.tumblr.com/post/58519470567
http://architectureofdoom.tumblr.com/post/62824315215
http://architectureofdoom.tumblr.com/post/66218688038
",,,https://64.media.tumblr.com/tumblr_m99s32dN3q1qetik7o1_500.jpg,"
2013/05/09

    221 notes


        k-a-t-i-e-:Town of Norilsk, 1996Lise SarfatiView this on the map(via k-a-t-i-e-) 

          
            Tags:
              
                 photography
              
                 Russia
              
                 playground
              
          

",https://64.media.tumblr.com/tumblr_m99s32dN3q1qetik7o1_500.jpg,,https://architectureofdoom.tumblr.com/post/50015719810/k-a-t-i-e-town-of-norilsk-1996-lise
"Norilsk, Russia",69.34379900000002,88.20965800000002,"http://architectureofdoom.tumblr.com/post/50015719810
http://architectureofdoom.tumblr.com/post/48676524326
http://architectureofdoom.tumblr.com/post/42091559531/
http://architectureofdoom.tumblr.com/post/54776326578
http://architectureofdoom.tumblr.com/post/55885491085
http://architectureofdoom.tumblr.com/post/20358894709 (http://architectureofdoom.tumblr.com/post/55889214438)
http://architectureofdoom.tumblr.com/post/58519470567
http://architectureofdoom.tumblr.com/post/62824315215
http://architectureofdoom.tumblr.com/post/66218688038
",,,https://64.media.tumblr.com/6ddd77b511689f7570d19312f25fc670/tumblr_mlcyc93afq1rkp7jjo1_500.jpg,"
2013/04/23

    246 notes


        vadime:Norilsk, RussiaView this on the map(via vadime) 

          
            Tags:
              
                 Russia
              
                 Plattenbau
              
                 mural
              
          

",https://64.media.tumblr.com/6ddd77b511689f7570d19312f25fc670/tumblr_mlcyc93afq1rkp7jjo1_500.jpg,,https://architectureofdoom.tumblr.com/post/48676524326/vadime-norilsk-russia-view-this-on-the-map
"Norilsk, Russia",69.34379900000002,88.20965800000002,"http://architectureofdoom.tumblr.com/post/50015719810
http://architectureofdoom.tumblr.com/post/48676524326
http://architectureofdoom.tumblr.com/post/42091559531/
http://architectureofdoom.tumblr.com/post/54776326578
http://architectureofdoom.tumblr.com/post/55885491085
http://architectureofdoom.tumblr.com/post/20358894709 (http://architectureofdoom.tumblr.com/post/55889214438)
http://architectureofdoom.tumblr.com/post/58519470567
http://architectureofdoom.tumblr.com/post/62824315215
http://architectureofdoom.tumblr.com/post/66218688038
",,,https://64.media.tumblr.com/efc128d6615b77da71f6e84c6eef3593/tumblr_mhl5tyZigr1rs5kfgo1_500.jpg,"
2013/02/02

    135 notes


        weiland76:walk awaysourceA man walks past a Soviet-era housing block near the Nurd Kamal mosque in the arctic Russian city of Norilsk April 4, 2007View this on the map 

          
            Tags:
              
                 Russia
              
                 Plattenbau
              
                 mosque
              
          

",https://64.media.tumblr.com/efc128d6615b77da71f6e84c6eef3593/tumblr_mhl5tyZigr1rs5kfgo1_500.jpg,,https://architectureofdoom.tumblr.com/post/42091559531/weiland76-walk-away-source-a-man-walks-past
"Norilsk, Russia",69.34379900000002,88.20965800000002,"http://architectureofdoom.tumblr.com/post/50015719810
http://architectureofdoom.tumblr.com/post/48676524326
http://architectureofdoom.tumblr.com/post/42091559531/
http://architectureofdoom.tumblr.com/post/54776326578
http://architectureofdoom.tumblr.com/post/55885491085
http://architectureofdoom.tumblr.com/post/20358894709 (http://architectureofdoom.tumblr.com/post/55889214438)
http://architectureofdoom.tumblr.com/post/58519470567
http://architectureofdoom.tumblr.com/post/62824315215
http://architectureofdoom.tumblr.com/post/66218688038
",,,https://64.media.tumblr.com/0b339f93b1e0f2de4ab2e887e5e4ec22/tumblr_mpj4h5jLoJ1rpw01jo1_500.jpg,"
2013/07/06

    630 notes


        ana-milya:Norilsk by ElenachereView this on the map(via ana-milya) 

          
            Tags:
              
                 Russia
              
                 light
              
          

",https://64.media.tumblr.com/0b339f93b1e0f2de4ab2e887e5e4ec22/tumblr_mpj4h5jLoJ1rpw01jo1_500.jpg,,https://architectureofdoom.tumblr.com/post/54776326578/ana-milya-norilsk-by-elenachere-view-this-on
"Norilsk, Russia",69.34379900000002,88.20965800000002,"http://architectureofdoom.tumblr.com/post/50015719810
http://architectureofdoom.tumblr.com/post/48676524326
http://architectureofdoom.tumblr.com/post/42091559531/
http://architectureofdoom.tumblr.com/post/54776326578
http://architectureofdoom.tumblr.com/post/55885491085
http://architectureofdoom.tumblr.com/post/20358894709 (http://architectureofdoom.tumblr.com/post/55889214438)
http://architectureofdoom.tumblr.com/post/58519470567
http://architectureofdoom.tumblr.com/post/62824315215
http://architectureofdoom.tumblr.com/post/66218688038
",,,https://64.media.tumblr.com/0361992359f45f60e893a2ccf45884a5/tumblr_mp841nXrGy1s68lbyo1_500.jpg,"
2013/07/19

    258 notes


        Norilsk, Russia, by Sergey Maximishin. View this on the map(via ana-milya) 

          
            Tags:
              
                 Russia
              
                 decay
              
                 stalinist
              
                 photography
              
          

",https://64.media.tumblr.com/0361992359f45f60e893a2ccf45884a5/tumblr_mp841nXrGy1s68lbyo1_500.jpg,,https://architectureofdoom.tumblr.com/post/55885491085/norilsk-russia-by-sergey-maximishin-view-this
"Norilsk, Russia",69.34379900000002,88.20965800000002,"http://architectureofdoom.tumblr.com/post/50015719810
http://architectureofdoom.tumblr.com/post/48676524326
http://architectureofdoom.tumblr.com/post/42091559531/
http://architectureofdoom.tumblr.com/post/54776326578
http://architectureofdoom.tumblr.com/post/55885491085
http://architectureofdoom.tumblr.com/post/20358894709 (http://architectureofdoom.tumblr.com/post/55889214438)
http://architectureofdoom.tumblr.com/post/58519470567
http://architectureofdoom.tumblr.com/post/62824315215
http://architectureofdoom.tumblr.com/post/66218688038
",,,https://64.media.tumblr.com/tumblr_m1rc6vA4GH1qmm0hso1_500.jpg,"
2012/04/02

    16,809 notes


        liquidizedbabies:Norilsk, Siberia is a city of nickel and metal mining. Time writes about Norilsk as a city which even though was founded as Siberian slave labor camp has gone downhill since. Indeed it’s the world’s largest heavy metal smelting complex, air samples exceed the maximum allowance for both copper and nickel, and mortality from respiratory diseases is much higher than in Russia as a whole.View this on the map(via glaneur-blog) 

          
            Tags:
              
                 urbanism
              
                 Russia
              
                 pollution
              
          

",https://64.media.tumblr.com/tumblr_m1rc6vA4GH1qmm0hso1_500.jpg,,https://architectureofdoom.tumblr.com/post/20358894709/liquidizedbabies-norilsk-siberia-is-a-city
"Norilsk, Russia",69.34379900000002,88.20965800000002,"http://architectureofdoom.tumblr.com/post/50015719810
http://architectureofdoom.tumblr.com/post/48676524326
http://architectureofdoom.tumblr.com/post/42091559531/
http://architectureofdoom.tumblr.com/post/54776326578
http://architectureofdoom.tumblr.com/post/55885491085
http://architectureofdoom.tumblr.com/post/20358894709 (http://architectureofdoom.tumblr.com/post/55889214438)
http://architectureofdoom.tumblr.com/post/58519470567
http://architectureofdoom.tumblr.com/post/62824315215
http://architectureofdoom.tumblr.com/post/66218688038
",,,,"


    


          

",,,https://architectureofdoom.tumblr.com/post/55889214438
"Norilsk, Russia",69.34379900000002,88.20965800000002,"http://architectureofdoom.tumblr.com/post/50015719810
http://architectureofdoom.tumblr.com/post/48676524326
http://architectureofdoom.tumblr.com/post/42091559531/
http://architectureofdoom.tumblr.com/post/54776326578
http://architectureofdoom.tumblr.com/post/55885491085
http://architectureofdoom.tumblr.com/post/20358894709 (http://architectureofdoom.tumblr.com/post/55889214438)
http://architectureofdoom.tumblr.com/post/58519470567
http://architectureofdoom.tumblr.com/post/62824315215
http://architectureofdoom.tumblr.com/post/66218688038
",,,https://64.media.tumblr.com/b5c9ff16f2f6c97b54a212992715a807/tumblr_mr9lx0wP1F1qj128no1_500.jpg,"
2013/08/17

    261 notes


        Norilsk, Russia. View this on the map(via ana-milya) 

          
            Tags:
              
                 beach
              
                 Russia
              
          

",https://64.media.tumblr.com/b5c9ff16f2f6c97b54a212992715a807/tumblr_mr9lx0wP1F1qj128no1_500.jpg,,https://architectureofdoom.tumblr.com/post/58519470567/norilsk-russia
"Norilsk, Russia",69.34379900000002,88.20965800000002,"http://architectureofdoom.tumblr.com/post/50015719810
http://architectureofdoom.tumblr.com/post/48676524326
http://architectureofdoom.tumblr.com/post/42091559531/
http://architectureofdoom.tumblr.com/post/54776326578
http://architectureofdoom.tumblr.com/post/55885491085
http://architectureofdoom.tumblr.com/post/20358894709 (http://architectureofdoom.tumblr.com/post/55889214438)
http://architectureofdoom.tumblr.com/post/58519470567
http://architectureofdoom.tumblr.com/post/62824315215
http://architectureofdoom.tumblr.com/post/66218688038
",,,https://64.media.tumblr.com/334cd62b8b242ddc1de648c764cebeb7/tumblr_ms5pobyfdt1qa1n7vo1_500.jpg,"
2013/10/01

    274 notes


        diannefeinsteinvevo:Norilsk, the undead city XII.View this on the map(via okzidenz) 

          
            Tags:
              
                 Russia
              
                 factory
              
                 pollution
              
          

",https://64.media.tumblr.com/334cd62b8b242ddc1de648c764cebeb7/tumblr_ms5pobyfdt1qa1n7vo1_500.jpg,,https://architectureofdoom.tumblr.com/post/62824315215/diannefeinsteinvevo-norilsk-the-undead-city
